"['诺梵巧克力夹心', '月饼', '多口味中秋节礼盒公司团购送礼流金逐月315g']",2000+,诺梵京东自营旗舰店,99.00,https://item.jd.com/100003904763.html
"['京东超市', '\t\n中国香港 美心（Meixin）双黄白莲蓉  港式中秋', '月饼', '礼盒 740g 4枚装']",20万+,美心京东自营旗舰店,288.00,https://item.jd.com/700573.html
"['京东超市', '\t\n五芳斋 ', '月饼', '竹篮礼盒 中秋礼品团购广式', '月饼', '礼盒 中秋节大礼包酱鸭双蛋黄莲蓉五仁等五芳欢沁1110g']",10万+,五芳斋京东自营旗舰店,178.00,https://item.jd.com/8633947.html
"['京东超市', '\t\n广州酒家 好事成双', '月饼', '礼盒650g 4个装 双黄纯白莲蓉', '月饼', ' 广式', '月饼', ' 中秋礼盒']",50万+,广州酒家京东自营旗舰店,158.00,https://item.jd.com/100008212919.html
"['京东超市', '\t\n金九', '月饼', ' 广式吴川 金九五仁金腿大饼 中秋', '月饼', '礼盒装500g']",5万+,金九京东自营旗舰店,149.90,https://item.jd.com/100007127068.html
"['京东超市', '\t\n', '月饼', ' 稻香村', '月饼', '礼盒中秋御礼1125g']",50万+,稻香村自营官方旗舰店,329.00,https://item.jd.com/100008121439.html
"['御茶膳房', '月饼', '礼盒中秋节高端礼品广式白莲蓉蛋奶黄五仁黑松露黑米秋耳三层高档送礼1420g']",2万+,御茶膳房（The  Imperial  Palace）京东自营旗舰店,868.00,https://item.jd.com/100006896294.html
"['京东超市', '\t\n北京稻香村 ', '月饼', '礼盒 中秋节礼品 三禾尊礼965g（12饼10味）']",5万+,北京稻香村京东自营旗舰店,299.00,https://item.jd.com/100003964693.html
"['京东超市', '\t\n元朗荣华', '月饼', '礼盒 双蛋黄白莲蓉中秋', '月饼', '740g 香港品牌中秋节送礼品广式', '月饼', '礼盒']",10万+,元朗荣华京东自营专卖店,208.00,https://item.jd.com/1800145.html
"['京东超市', '\t\n广州酒家 团团圆圆', '月饼', '礼盒492.5g 双黄白莲蓉黑芝麻 广式', '月饼', '礼盒  中秋送礼糕点']",50万+,广州酒家京东自营旗舰店,78.00,https://item.jd.com/4688651.html
"['杏花楼 ', '月饼', '礼盒 花色提篮1120g 广式', '月饼', '礼盒装中秋送礼 中华老字号上海特产 多口味大', '月饼', '莲蓉椰蓉']",2万+,杏花楼京东自营旗舰店,258.00,https://item.jd.com/100023312088.html
"['京东超市', '\t\n中国香港 美心（Meixin）金装彩月 港式', '月饼', '礼盒 420g']",20万+,美心京东自营旗舰店,228.00,https://item.jd.com/100004044285.html
"['仟吉 ', '月饼', '礼盒 中秋节送礼 蛋黄白莲蓉奶黄流心 企业团购定制 爱分享礼盒360g(6饼6味)']",48,仟吉食品旗舰店,129.00,https://item.jd.com/10035381992097.html
"['京东超市', '\t\n桃山奶黄流心', '月饼', '礼盒 中秋', '月饼', '礼盒自营 绿豆糕曲奇饼干礼盒 中秋送礼佳品团购定制 中秋映月礼盒544g【3味流心', '月饼', '+八味绿豆糕】']",2万+,YOTIME京东自营官方旗舰店,139.00,https://item.jd.com/55018982882.html
"['京东超市', '\t\n中国香港 元朗荣华 （WINGWAH）双黄白莲蓉 港式中秋', '月饼', '礼盒 740g 四枚装']",10万+,元朗荣华京东自营旗舰店,193.00,https://item.jd.com/1761754.html
"['京东超市', '\t\n', '月饼', ' 稻香村中秋', '月饼', '礼盒蛋黄莲蓉团圆祥礼560g']",50万+,稻香村自营官方旗舰店,45.90,https://item.jd.com/1768327.html
"['京东超市', '\t\n', '月饼', ' 华美蛋黄莲蓉中秋', '月饼', '礼盒880g(精装双层礼盒)']",10万+,华美京东自营旗舰店,88.00,https://item.jd.com/100006837348.html
"['京东超市', '\t\n稻香村 ', '月饼', '礼盒 中秋礼盒 稻香瑞礼770g/盒 企业团购福利']",1万+,稻香村食品京东自营专区,59.90,https://item.jd.com/100024432172.html
"['广式中秋', '月饼', '散装中式酥皮', '月饼', '传统休闲零食糕点水果蛋黄五仁芝麻', '月饼', '团购节日送礼佳品 6口味混搭5斤装']",200+,宇川食品饮料专营店,49.50,https://item.jd.com/10031517352584.html
"['稻香村', '月饼', '礼盒中秋节京式广式蛋黄莲蓉五仁枣泥多种口味礼品礼盒 金典稻香600g（含手提）']",2万+,馋神食品专营店,29.90,https://item.jd.com/10034645002788.html
"['京东超市', '\t\n楼兰蜜语 网红蛋黄酥520g 10枚 中秋 ', '月饼', ' 节日礼盒 饼干蛋糕 营养早餐 雪媚娘红豆糕点面包 一口酥地方特产']",10万+,楼兰蜜语京东自营旗舰店,19.90,https://item.jd.com/100007769747.html
"['京东超市', '\t\n杏花楼 奶油椰蓉', '月饼', ' 广式', '月饼', ' 中华老字号上海特产 中秋传统散装 100g']",20万+,杏花楼京东自营旗舰店,9.80,https://item.jd.com/100011456817.html
"['京东超市', '\t\n小', '月饼', '广式中秋手工酥皮莲蓉味蛋黄豆沙蛋黄1000G休闲零食散装批发 1500g混合口味36个']",5000+,嗨果帮京东自营旗舰店,49.80,https://item.jd.com/10031530991057.html
"['京东超市', '\t\n泓一 蛋黄酥30枚礼盒装1.2kg 雪媚娘饼干蛋糕早餐代餐面包休闲零食中秋', '月饼', '礼盒团购礼包1200g']",100万+,泓一京东自营旗舰店,29.90,https://item.jd.com/100009732973.html
"['金尊中秋广式豆沙水果蛋黄莲蓉', '月饼', '礼盒装手工送礼500g 500g七星伴月']",2000+,金尊食品旗舰店,59.90,https://item.jd.com/10034432894496.html
"['京东超市', '\t\n小', '月饼', '广式中秋手工酥皮莲蓉味蛋黄豆沙蛋黄1000G休闲零食散装批发 1000g混合口味24个']",5000+,嗨果帮京东自营旗舰店,39.80,https://item.jd.com/10031530991056.html
"['杏花楼 上海特产广式', '月饼', '多口味', '月饼', ' 五仁 豆沙 中秋节', '月饼', '散装100g经典散装莲蓉中华老字号 玫瑰豆沙']",5万+,杏花楼旗舰店,9.50,https://item.jd.com/13928093724.html
"['杏花楼 上海特产广式', '月饼', '多口味', '月饼', ' 五仁 豆沙 中秋节', '月饼', '散装100g经典散装莲蓉中华老字号 蛋黄莲蓉']",5万+,杏花楼旗舰店,10.80,https://item.jd.com/14267264622.html
"['广式五仁', '月饼', '1000g老式手工中秋软皮豆沙', '月饼', '散装 多口味礼盒装 精品五仁1000g(12个)']",1万+,书哲休闲食品专营店,24.00,https://item.jd.com/10020695168637.html
"['元朗 蛋黄', '月饼', ' 五仁双咸蛋黄白莲蓉火腿 黑松露流心散装老广东广州港式中秋节 火腿五仁150g  (1个装)']",1万+,元朗食品旗舰店,19.90,https://item.jd.com/10502620368.html
"['恩宝丰镇', '月饼', '多口味散装胡麻油', '月饼', '传统手工老式中秋内蒙古', '月饼', '特产 冰糖蜂蜜10枚 1550克']",2000+,李恩寳官方旗舰店,39.90,https://item.jd.com/72225733836.html
"['稻香村', '月饼', '礼盒中秋节礼品蛋黄莲蓉京式五仁企业团购高端 上品典礼1040g三层']",5000+,称心礼易食品专营店,268.00,https://item.jd.com/53336055447.html
"['日月坊老五仁', '月饼', '传统中秋手工老式', '月饼', '木糖醇广式黑芝麻椒盐花生冰糖玫瑰苏子水晶五仁', '月饼', '散装礼盒批发 经典五仁', '月饼', '500克（拍2送1）']",5000+,山行食品专营店,11.90,https://item.jd.com/10031771216283.html
"['米旗情满中秋广式', '月饼', '盒装550g多口味蛋黄白莲豆沙黑芝麻', '月饼', '礼盒团购']",5万+,米旗食品官方旗舰店,89.90,https://item.jd.com/53822273053.html
"['京东超市', '\t\n', '月饼', ' 稻香村', '月饼', '礼盒迷你', '月饼', '6味15饼510g稻香禧福']",50万+,京东自营月饼活动专区,36.00,https://item.jd.com/100014654612.html
"['皇冠世家 广式中秋节双黄蛋黄白莲蓉', '月饼', ' 散装老式豆沙馅手工 传统礼品送礼礼盒装 企业员工团购 100克双黄莲蓉8个装（散装简易纸盒，不配礼袋）']",1万+,皇冠世家食品旗舰店,29.90,https://item.jd.com/10035855504820.html
"['中秋广式', '月饼', '蛋黄莲蓉五仁黑芝麻豆沙水果味老式伍仁散装多口味团购批发100g 豆沙味100g']",2万+,桃潭兰花旗舰店,2.80,https://item.jd.com/31261406260.html
"['皇上皇酒家 广式散装', '月饼', '187.5g 中秋', '月饼', ' 蛋黄双黄莲蓉五仁豆沙', '月饼', ' 传统广东', '月饼', ' 双黄莲蓉187.5g  X 2个']",1万+,捷联食品专营店,29.00,https://item.jd.com/1657418564.html
"['广式水果', '月饼', '100枚一整箱5斤中秋散装多口味糕点点心零食水果味 八味混合1000克(约40枚)强烈']",2万+,能吃是福食品专营店,33.60,https://item.jd.com/10020852250140.html
"['京东超市', '\t\n五味和五味和礼562g8味18饼糕点礼盒办公室解馋零食糕点点心休闲零食 五味和礼']",200+,五味和食品京东官方自营旗舰店,19.90,https://item.jd.com/10036342794467.html
"['京东超市', '\t\n悠享时 桃山奶黄流心', '月饼', '礼盒 ', '月饼', '礼盒自营 绿豆糕曲奇饼干礼盒 节日送礼佳品 下午茶点心礼盒 中秋映月礼盒544g【3味流心', '月饼', '+八味绿豆糕】']",5万+,YOTIME京东自营官方旗舰店,139.00,https://item.jd.com/55018982882.html
"['月饼', ' 稻香村', '月饼', '礼盒中秋', '月饼', '五仁豆沙蛋黄莲蓉', '月饼', '企业团购福利 稻香金秋400g']",5000+,稻香村心诚专卖店,46.90,https://item.jd.com/52938476007.html
"['熙御园麻饼450g 四川成都特产休闲零食饼干芝麻饼传统手工糕点 小吃中秋送礼', '月饼', ' 早餐代餐零食年货 椒盐味']",2万+,礼信堂旗舰店,19.80,https://item.jd.com/28645997077.html
"['杏花楼 上海特产广式', '月饼', '多口味', '月饼', ' 五仁 豆沙 中秋节', '月饼', '散装100g经典散装莲蓉中华老字号 五仁']",5万+,杏花楼旗舰店,11.80,https://item.jd.com/13927917458.html
"['元朗荣华 中国香港制造  双黄白莲蓉 进口港式中秋', '月饼', '礼盒 四枚装 740g']",500+,元朗荣华裕品专卖店,188.00,https://item.jd.com/53066458555.html
"['杏花楼 中华老字号 玫瑰豆沙', '月饼', '100g 广式大', '月饼', '中秋', '月饼', '散装上海 糕点甜品']",2万+,杏花楼旗舰店,9.50,https://item.jd.com/11395112383.html
"['【金九旗舰店】金九', '月饼', '伍仁金腿手工大', '月饼', ' 广式火腿', '月饼', '中秋礼盒吴川金九五仁', '月饼', '礼盒2斤1000g装']",10万+,金九月饼旗舰店,228.00,https://item.jd.com/1234166514.html
"['京东超市', '\t\n悠享时 桃山奶黄流心', '月饼', '礼盒 ', '月饼', '礼盒自营 绿豆糕曲奇饼干礼盒 节日送礼佳品 下午茶点心礼盒 花好月圆礼盒760g【3味流心', '月饼', '+什锦曲奇】']",5万+,YOTIME京东自营官方旗舰店,169.00,https://item.jd.com/54150704454.html
"['悠享时 桃山奶黄流心', '月饼', '礼盒 ', '月饼', '礼盒自营 绿豆糕曲奇饼干礼盒 节日送礼佳品 下午茶点心礼盒 花好月圆礼盒760g【3味流心', '月饼', '+什锦曲奇】']",5万+,YOTIME京东自营官方旗舰店,169.00,https://item.jd.com/54150704454.html
"['广州酒家 利口福750克双黄纯正白莲蓉', '月饼', ' 五仁', '月饼', '七星伴月礼盒企业团购中秋送礼手信 750克双黄白莲蓉', '月饼']",1000+,广香食品专营店,118.00,https://item.jd.com/49957357057.html
"['杏花楼 蛋黄莲蓉', '月饼', ' 100g广式大', '月饼', '中秋', '月饼', '散装 上海特产中华老字号']",1万+,杏花楼旗舰店,10.80,https://item.jd.com/13653455390.html
"['金尊', '月饼', '中秋节广式双黄莲蓉蛋黄', '月饼', '600g礼盒装铁盒铁罐送礼']",5000+,金尊食品旗舰店,69.90,https://item.jd.com/72053114827.html
"['潘祥记云腿', '月饼', '50g*20枚散装', '月饼', '云南特产滇式火腿', '月饼', '中秋', '月饼', '礼盒送礼 云腿', '月饼', '50g*20个（散装推荐购买）']",5万+,潘祥记旗舰店,89.90,https://item.jd.com/50076094236.html
"['富世康 广式五仁', '月饼', '散装', '月饼', '早餐饼糕点中秋礼品 五仁', '月饼', '1斤5个']",2000+,中国特产·泰安馆,12.80,https://item.jd.com/71222853585.html
"['杏花楼 中华老字号 玫瑰豆沙', '月饼', '100g 广式大', '月饼', '中秋', '月饼', '散装上海 糕点甜品']",2万+,杏花楼旗舰店,9.50,https://item.jd.com/11395112383.html
"['\n', '月饼', ' 稻香村', '月饼', '礼盒 中秋糕点礼盒 流心奶黄', '月饼', '礼盒 水果奶茶口味', '月饼', ' 企业团购送礼下午茶员工福利  花月暖语铁盒装450g']",5万+,稻香村糕点京东自营旗舰店,298.00,https://item.jd.com/51629506781.html
"['五仁', '月饼', '老式吃的传统点心糕点类手工广式', '月饼', '五仁批发180g-2500g 二斤装10个/980g 五仁']",1万+,新易休闲食品专营店,28.00,https://item.jd.com/10026068298729.html
"['滇园 纸包云腿', '月饼', '100gX10枚 云南特产滇式云腿', '月饼', ' 火腿', '月饼', ' 纸包散装 云腿', '月饼', '100g*10枚']",1万+,滇园旗舰店,45.80,https://item.jd.com/69169547074.html
"['杏花楼 中华老字号 五仁', '月饼', '100g  中秋节', '月饼', '散装']",1万+,杏花楼旗舰店,11.80,https://item.jd.com/14941181192.html
"['广州酒家', '月饼', '利口福蛋黄纯白莲蓉720克广式中秋', '月饼', '礼盒 企业团购中秋送礼手信 【顺丰到家】 720克蛋黄白莲蓉', '月饼', '礼盒']",200+,广香食品专营店,98.00,https://item.jd.com/10035274118035.html
"['百年品牌吉庆祥 中华老字号宣威硬壳火腿|云腿', '月饼', '|云腿蛋黄|红饼|白饼 云南特产传统糕点心零食 云腿红饼散装100克X5枚']",5000+,吉庆祥官方旗舰店,49.00,https://item.jd.com/10021272463520.html
"['广式', '月饼', '5斤迷你水果小', '月饼', '散装多口味买一箱送一箱的小零食节礼盒装 礼品送礼 买10个送10个【混合口味 共20个】']",1万+,优尚食品专营店,15.60,https://item.jd.com/54014482653.html
"['【9月生产】元朗荣华', '月饼', ' 蛋黄豆沙', '月饼', ' 600g 铁盒 中秋', '月饼', ' 送礼']",24,沃思食品专营店,47.90,https://item.jd.com/16299519925.html
"['月饼', ' 稻香村', '月饼', '礼盒 中华老字号广式蛋黄莲蓉五仁多口味组合装公司采购福利 稻香颂福610g']",5000+,聚味斋食品专营店,19.90,https://item.jd.com/10034171392976.html
"['五仁金腿大', '月饼', ' 广式手工传统五仁', '月饼', '礼盒广东吴川特产伍仁金腿 五仁叉烧', '月饼', '1斤/2斤/3斤大饼 【老客推荐】竹园岛伍仁金腿大', '月饼', '2斤']",2万+,喜心食品专营店,126.00,https://item.jd.com/53309649439.html
"['元朗 蛋黄', '月饼', ' 五仁双咸蛋黄白莲蓉火腿 黑松露流心散装老广东广州港式中秋节 黑松露流心120g (2个装)']",1万+,元朗食品旗舰店,39.90,https://item.jd.com/10022775286158.html
"['稻香村糕点礼盒装2000G正宗小吃京八件特产零食送礼老年食品传统点心中秋节', '月饼', '礼物 糕点1500g礼盒']",2万+,麦麦香品质专营店,86.00,https://item.jd.com/30199582949.html
"['京东超市', '\t\n', '月饼', ' ', '月饼', '礼盒 稻香村', '月饼', '中秋节', '月饼', '礼盒团购福利 稻香金秋400g']",2000+,五谷煮意京东自营旗舰店,49.90,https://item.jd.com/10034105198157.html
"['广香饼家 鼎聨双蛋黄白莲蓉伍仁广式', '月饼', '150克散装中秋', '月饼', ' 中秋企业团购送礼 150克双黄白莲蓉1个（满38减10元）']",2万+,广香食品专营店,9.90,https://item.jd.com/46621580701.html
"['知味观 中华老字号 杭州特产馅饼 苏式酥皮椒盐百果', '月饼', '175g蛋黄酥  流心饼 椒盐']",1万+,知味观食品旗舰店,14.90,https://item.jd.com/27601705992.html
"['京东超市', '\t\n华美高端国潮扇形', '月饼', '礼盒蛋黄莲蓉鲍鱼等臻品中秋礼盒1020g礼品团购']",2万+,华美食品京东官方自营旗舰店,299.00,https://item.jd.com/10035172656576.html
"['杏花楼 上海玫瑰豆沙', '月饼', '100g*10 广式', '月饼', ' 老式传统散装中秋中华老字号 玫瑰豆沙100g*10']",5000+,杏花楼旗舰店,95.00,https://item.jd.com/10021367982930.html
"['国营西区老大房鲜肉', '月饼', '生胚冷冻上海老字号酥皮苏式糕点早餐 【门店大热】鲜肉', '月饼', '3盒共780g(12只)']",5000+,西区老大房旗舰店,89.90,https://item.jd.com/10033646584876.html
"['京东超市', '\t\n【现货】香港美心', '月饼', '礼盒 美心双黄白莲蓉', '月饼', ' 港式经典传统口味中秋礼品送礼手信伴手礼', '月饼', '礼盒740g']",2000+,嘉铭桐辰官方旗舰店,152.00,https://item.jd.com/24748155103.html
"['悠享时 绿豆糕点礼盒 福饼礼盒 桃山奶黄流心福饼礼盒送礼佳品 下午茶点心礼盒 小吃零食大礼包 映月礼盒【流心', '月饼', '+绿豆糕】']",2万+,悠享时yotime旗舰店,129.00,https://item.jd.com/71822791442.html
"['一品粤 广式蛋黄莲蓉豆沙五仁', '月饼', '礼盒 奶黄流心老式', '月饼', '散装蔓越莓椰丝饼 中秋礼品手信糕点点心广东小吃 蛋黄莲蓉125g*1']",5万+,珠江食品旗舰店,9.80,https://item.jd.com/14544884961.html
"['中华老字号昆明冠生园', '月饼', '云南特产云腿', '月饼', '80g*10个中秋滇式火腿', '月饼']",1万+,梅花牌旗舰店,59.90,https://item.jd.com/35028262139.html
"['金尊中秋节广式广东蛋黄莲蓉', '月饼', '礼盒装铁盒送礼400g']",1万+,金尊食品旗舰店,49.90,https://item.jd.com/72051876032.html
"['广式中秋', '月饼', '散装中式酥皮', '月饼', '传统休闲零食糕点水果蛋黄五仁芝麻', '月饼', '团购节日送礼佳品 6口味混搭5斤装']",200+,宇川食品饮料专营店,49.50,https://item.jd.com/10031517352584.html
"['稻香村', '月饼', '礼盒中秋节京式广式蛋黄莲蓉五仁枣泥多种口味礼品礼盒 金典稻香600g（含手提）']",2万+,馋神食品专营店,29.90,https://item.jd.com/10034645002788.html
"['京东超市', '\t\n楼兰蜜语 网红蛋黄酥520g 10枚 中秋 ', '月饼', ' 节日礼盒 饼干蛋糕 营养早餐 雪媚娘红豆糕点面包 一口酥地方特产']",10万+,楼兰蜜语京东自营旗舰店,19.90,https://item.jd.com/100007769747.html
"['京东超市', '\t\n杏花楼 奶油椰蓉', '月饼', ' 广式', '月饼', ' 中华老字号上海特产 中秋传统散装 100g']",20万+,杏花楼京东自营旗舰店,9.80,https://item.jd.com/100011456817.html
"['京东超市', '\t\n小', '月饼', '广式中秋手工酥皮莲蓉味蛋黄豆沙蛋黄1000G休闲零食散装批发 1500g混合口味36个']",5000+,嗨果帮京东自营旗舰店,49.80,https://item.jd.com/10031530991057.html
"['京东超市', '\t\n泓一 蛋黄酥30枚礼盒装1.2kg 雪媚娘饼干蛋糕早餐代餐面包休闲零食中秋', '月饼', '礼盒团购礼包1200g']",100万+,泓一京东自营旗舰店,29.90,https://item.jd.com/100009732973.html
